Country name, Year of National Action Plan Submission, National Action Plan Cycle, Commitment title, Full commitment text, Anti-corruption, Conflicts of interest, Asset disclosure, Audits & control, Whistleblower protections, Fiscal openness, Citizen Budgets, Participatory budgeting, E-petitions, Social Audits, Public Participation, Public Procurement, Records Management, Elections & Political Finance, Law Enforcement & Justice, Public Service Delivery Improvement, E-government, Open data, Capacity-building, Legislative & Regulation, Private sector, Legislature, Sub-national governance, Judiciary, Media & Telecommunications, Education, Health and Nutrition, Citizenship & Immigration, Welfare & Social Security, Water & Sanitation, Infrastructure, Public safety, Defense, Natural Resources, Aid, Nonprofits, Gender & sexuality, Human rights, OGP, Marginalised communities, Labor, Did it Open Government, Relevance to OGP Values, Values - Access to Information, Values - Civic Participation, Values - Public Accountability, Values - Technology & Innovation, Specificity, Potential impact, Completion - Progress Report), Starred Commitments - Progress Report (Current formula), Year of Publication - Progress Report, Year of Publication - End of Term Report, Completion - End of Term Report, Change in Completion Level, Starred Commitments - End of Term Report (Current formula), Starred Commitments - Progress Report (2015 formula), Starred Commitments - Progress Report (pre-June 2014)
Honduras,2014,2, 5 Lucha contra la corrupci n y la impunidad, Altos ndices de corrupci n en el pa s Bajos niveles de confianza de la ciudadan a en sus instituciones br br Descoordinaci n en la actuaci n de las instituciones que tienen entre sus funciones contribuir en la br br lucha contra la corrupci n Alta impunidad frente a delitos de corrupci n br br br br Aumentar la confianza ciudadana y el control de la corrupci n mediante la definici n de pol ticas y br br estrategias que permitan reducir la impunidad la armonizaci n de instrumentos normativos y br br coordinaci n de acciones de las diferentes instituciones p blicas con responsabilidad en la materia br br ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,1,0,2,2,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 6 Empoderamiento ciudadano sobre el presupuesto , Reducida participaci n ciudadana en las etapas de formulaci n y seguimiento del presupuesto nacional br br Desconocimiento de c mo se formula el presupuesto nacional br br br br Empoderar a la ciudadan a de cara a los espacios de participaci n para la formulaci n ejecuci n y br br evaluaci n del presupuesto ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,2,2,5,0,2016, NR, NR, NR, NR,1,1
Honduras,2014,2, 7 Rendici n de cuentas sobre la gesti n del gasto p blico , Alcances limitados en la socializaci n y rendici n de cuentas sobre el Informe del Desempe o de la Gesti n de las br br Finanzas P blicas PEFA por sus siglas en ingl s br br br br Informar y rendir cuentas frente a la mayor parte de la poblaci n hondure a respecto a los resultados del Informe br br PEFA 2014 br br ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,3,1,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 8 Planificaci n eficiencia y transparencia en las compras p blicas, No hay control sobre la planificaci n de las compras y contrataciones del Estado lo que imposibilita br br medir la eficiencia del gasto Compras fraccionadas y altos costos en las transacciones relacionadas a las br br adquisiciones del Estado br br br br Mejorar la planificaci n de las compras vincul ndolas al presupuesto nacional en todos los niveles del br br aparato gubernamental y aumentar la eficiencia en las compras y contrataciones del Estado mediante la br br institucionalizaci n de mecanismos probados y mediante la participaci n ciudadana en el monitoreo de br br los procesos de compras p blicas br br ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,0,2,1,4,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 9 Rendici n de cuentas municipales , El incumplimiento de la Ley de Municipalidades y sus reformas respecto a mecanismos de rendici n de br br cuentas anuales por parte de los gobiernos locales No existen est ndares de calidad para el desarrollo br br del mecanismo legal br br br br Mejorar la confianza ciudadana en sus gobiernos locales mediante la aplicaci n de mecanismos br br homologados de rendici n de cuentas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,1,0,2,2,4,0,2016, NR, NR, NR, NR,1,1
Honduras,2012,1, 1 Promote Compliance with the PTLCC, Impulsar el cumplimiento del Plan de Transparencia y Lucha contra la Corrupcio n mediante la ejecucio n y seguimiento de 115 acciones vinculadas a 25 instituciones del sector pu blico y sociedad civil mediante un plan de accio n donde se establezcan los plazos responsables y sanciones que obliguen a los actores involucrados a su adhesio n Existe el compromiso de elaborar un informe anual de los avances de este plan y hacerlo de conocimiento pu blico ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,2,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 10 Incorporate 30 Municipalities to the SAMI, Integrar 30 Municipalidades en la formulacio n y ejecucio n financiera SAMI con interaccio n al Sistema Integrado de Administracio n Financiera SIAFI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,2,3,5,1,2014, ND, ND, ND, ND,1,1
Honduras,2012,1, 11 1 Report on Public Expenditures and Financial Accountability PEFA Develop the Report, Realizar durante la vigencia del actual Plan de Accio n la actualizacio n y divulgacio n del Informe fuera de ciclo sobre Gasto Pu blico y Rendicio n de Cuentas PEFA por sus siglas en ingle s con el fin de conocer el desempen o de la gestio n y de la transparencia de las finanzas pu blicas en Honduras ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,3,2,5,0,2014, ND, ND, ND, ND,1,1
Honduras,2012,1, 11 2 Report on Public Expenditures and Financial Accountability PEFA Disseminate Report, N A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,3,2,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 12 Regional Development Plans in 16 Regions, Profundizar los procesos de descentralizacio n incluyendo la regionalizacio n en materia de planificacio n y presupuesto formulando de manera participativa los Planes de Desarrollo Regional con Enfoque de Ordenamiento Territorial PDR OT en las 16 regiones del pai s Para cumplir con este Compromiso se ha previsto elaborar 10 planes en 2011 y los restantes 6 planes regionales en 2012 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,0,3,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 13 1 Enhance Vision for the Country and National Plan Increase activities of dissemination and training associated with the plans, Ampliar las acciones de divulgacio n y capacitacio n de la Visio n de Pai s y Plan de Nacio n con el propo sito de sentar bases firmes para que la poblacio n se empodere de los objetivos lineamientos metas y medidas en el tema Asimismo se llevara n a cabo seminarios en li nea y se creara una plataforma operativa pu blico privada y de sociedad civil para el disen o y gestio n de la Estrategia Imagen Pai s ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 13 2 Enhance Vision for the Country and National Plan Implement online seminars relating to the plans, N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 13 3 Enhance Vision for the Country and National Plan Create an operative public private platform with civil society to design and manage the strategic image of the country, N A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,0,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 14 Implement GAN in Relation to Public Spending, Implementar el contenido del Gran Acuerdo Nacional en relacio n al gasto pu blico priorizando los sectores vulnerables y atendiendo las necesidades de la estructuracio n de la deuda de acuerdo a la capacidad de pago del gobierno ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 15 Public Security Reform under GAN, Apoyar la propuesta de reforma de la seguridad pu blica para favorecer el ambiente de implementacio n de estas acciones de crecimiento econo mico con equidad social articulado con el Gran Acuerdo Nacional ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 16 Strengthen eRegulations Honduras, Fortalecer en base a Convenios de Cooperacio n el Proyecto eRegulations Honduras portal para la transparencia y simplificacio n de procedimientos administrativos honduras eregulations org ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,1,0,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 17 1 Simplify Administrative Process under the GAN Simplify Contract licenses, Promover en li nea con el Gran Acuerdo Nacional por un Crecimiento Econo mico con Equidad Social iniciativas de simplificacio n administrativa en los principales procedimientos que realizan las empresas y los ciudadanos entre ellos permisos de construccio n importaciones y exportaciones registro de propiedad permisos de operacio n apertura de negocios ventanilla u nica ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,0,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 17 2 Simplify Administrative Process under the GAN Simplify Licensing for imports and exports, N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,0,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 17 3 Simplify Administrative Process under the GAN Simplify Ownership registries, N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 17 4 Simplify Administrative Process under the GAN Simplify Operational Permits, N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,0,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 17 5 Simplify the Process of opening businesses, N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,0,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 18 Promote Fiscal Education, Fomentar la educacio n fiscal mediante mecanismos de consulta ciudadana a trave s del portal electro nico de la Secretari a de Finanzas ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,1,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 19 1 CSO Monitoring of Public Expenditure and Provision of Services Carry out evaluations with CSOs on public expenditure and provisions of services, Realizar evaluaciones de manera conjunta con organizaciones de la sociedad civil la gestio n fiscal y de los servicios pu blicos Adicionalmente se apoyara a los Consejos de Desarrollo Regional CDR s en el monitoreo mensual del POA Presupuesto de las Regiones ,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,0,1,2,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 19 2 Carry out monitoring and evaluation with civil society organizations CSOs on public expenditure and provision of services Monitor annual plans PAO on regional budgets, N A,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,0,1,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 2 1 Increase Access to Information through Compliance with the LTAIP Improve Oversight Mechanisms, Incrementar el acceso de los ciudadanos a la informacio n y gestio n pu blica mediante mecanismos ma s eficaces de seguimiento y aplicacio n estricta de sanciones de acuerdo a lo que estipula la Ley de Transparencia y Acceso a la Informacio n Pu blica Asimismo se buscara un mayor compromiso por parte del Consejo Nacional Anticorrupcio n como o rgano de vigilancia orientado a garantizar el cumplimiento de la Ley ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,0,1,2,4,0,2014, ND, ND, ND, ND,0,1
Honduras,2012,1, 2 2 Increase Access to Information through Compliance with the LTAIP Apply Sanctions in Accordance with the LTAIP, N A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,0,1,3,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 2 3 Increase Access to Information through Compliance with the LTAIP Improve the National Anti Corruption Council s CAN role to oversee compliance with the LTAIP, N A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,0,1,2,2,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 20 Implement the Fundamental Law on Education, Implementar las disposiciones de la Ley Fundamental de Educacio n aprobada por el Congreso Nacional y sancionada por el Poder Ejecutivo pro xima a ser publicada en el Diario Oficial La Gaceta particularmente lo referente a la mejora de los servicios de educacio n pu blica en el pai s garantizando el Derecho Humano a la educacio n y estableciendo los principios garanti as fines y lineamientos generales de la educacio n nacional ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ND,1,1,1,1,1,2,3,4,1,2014, ND, ND, ND, ND,1,1
Honduras,2012,1, 3 Promote the Passage of a National Archives Law, Articular esfuerzos entre el Poder Ejecutivo y organizaciones de sociedad civil para impulsar la promulgacio n de una Ley Nacional de Archivos con el objetivo de desarrollar un ordenamiento normativo y te cnico que asegure una transparente administracio n sistematizacio n y divulgacio n de informacio n pu blica tanto a nivel interno como externo de los tres poderes del Estado ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,2,3,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 4 Develop Regulatory Sanctions on Code of Ethics, Elaborar un Reglamento de sanciones dirigidas a las violaciones del Co digo de Conducta del Servidor Pu blico con el fin de lograr un mayor compromiso y manejo e tico para la debida administracio n de los recursos pu blicos y su correspondiente beneficio para la ciudadani a en general ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,4,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 5 Present Preliminary Project on Internal Control Law, Presentar al Congreso Nacional el Anteproyecto de Ley de Control Interno para lograr que las disposiciones de Oficina Nacional de Control Interno ONADICI para que tenga el marco legal correspondiente ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 6 Approve Comprehensive Policy on Anti Corruption, Aprobar la Poli tica Integral Anticorrupcio n de Honduras con la participacio n de los sectores sociales econo micos y poli ticos del pai s ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,1,0,2,3,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 7 Publish Information on Public Finances, Publicar la Secretari a de Finanzas perio dica oportuna y de manera accesible informacio n sobre las finanzas pu blicas en el marco de transparencia acceso a la informacio n pu blica y las alianzas para un presupuesto abierto ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,1,2,3,5,1,2014, ND, ND, ND, ND,1,1
Honduras,2012,1, 8 Empowering Citizens with Budgetary Information, Desarrollar una estrategia para empoderar a la ciudadani a sobre la informacio n relativa a presupuestos pu blicos a fin de facilitar su aporte a los procesos de toma de decisiones ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,0,1,2,4,0,2014, ND, ND, ND, ND,0,1
Honduras,2012,1, 9 1 Improve Transparency Competition and Controls over State Purchases implement framework agreements and corporate purchasing, Implementar Convenios Marco y Compras Corporativas para la coordinacio n y fortalecimiento de la capacidad de negociacio n de las Compras del Estado asi como la publicacio n de los Planes Anuales de Compras y Contrataciones de las Instituciones con conexio n a SIAFI y la actualizacio n y Registro de Proveedores y Contratistas fortaleciendo los ejes transversales de transparencia y lucha contra la corrupcio n ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,2,4,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 9 2 Improve Transparency Competition and Controls over State Purchases Publicar los Planes Anuales de Compras y Contrataciones de las Instituciones con conexi n a SIAFI, N A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,2,2,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2012,1, 9 3 Improve Transparency Competition and Controls over State Purchases Update the registry for providers and contractors, N A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,2,1,5,0,2014, ND, ND, ND, ND,0,0
Hungary,2013,1, 1 Improving the publicity of fiscal data, In order to provide better information to citizens about fiscal issues Hungary undertakes to br br present the data of the draft central budget and its amendments as well as the actually br br implemented budget through figures and charts as well broken down to items according to br br Level 2 of the COFOG Classification of the Functions of Government developed by the br br United Nations ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,5,0,2015,2016,5, No Change, ND,0,0
Hungary,2013,1, 2 Improving the searchability of public procurement data, In order to secure the publicity of public procurement data Hungary undertakes to ensure that br br public procurement announcements and communications data published in relation to public br br procurement tenders in an official journal or on a central state website for public procurement br br tenders as required by statutory provisions are disclosed in a way that every single contractor br br except for the case of legal succession is allocated a permanent unique identification code br br and every single public procurement procedure is allocated a unique identification code that is br br permanent in the given procedure This will make it easier to search and query any disclosed br br public procurement document based on the unique identification code of the agency or br br procedure in question ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,5,0,2015,2016,5, No Change, ND,0,0
Hungary,2013,1, 3 Improvement of the publicity of contracts concluded for the utilisation of public br br property and with the use of public funds , In order to improve the publicity of contracts concluded for the utilisation of public property br br and with the use of public funds Hungary undertakes to provide for the following even br br through legislative amendments if necessary br br a the examinations of independent and governmental state organs authorised to br br carry out compliance checks should always extend to compliance with br br disclosure obligations br br b experience gained concerning the implementation of the Public Procurement br br Act as well the rules of national and community budgetary financial assistance br br should be reviewed with special respect to compliance with statutory br br provisions on the freedom of electronic information and paying special br br attention to the form and content of the eventual further increase of publicity br br c the utilisation of local government property and procurements should be br br discussed in open meetings except for meetings convened for the evaluation of br br tender procedure results where the bidder or applicant excluded the disclosure br br of part of its application because it qualifies as business secret which relates to br br its own activities but does not relate to substantial elements of the contract to br br be concluded or if an open meeting would breach secrecy of a business br br company owned by the local government br br d public motions by local government bodies should be disclosed on the local br br government s website after sending out the invitations and together with such br br invitations ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,3,0,2015,2016,3, No Change, ND,0,0
Hungary,2013,1, 4 Integrity control system in the public sector, a Hungary undertakes to ensure the participation of public sector organisations br br and state owned business companies in the Integrity Survey of the State Audit br br Office br br b Hungary undertakes to introduce an integrity control system into the central br br public administration br br c Hungary undertakes to create the institutional system for the protection of br br whistleblowers br br d Hungary undertakes to determine the rules of keeping contact between state br br organs and interest representation groups br br e Hungary undertakes to ensure the pre decision analysis of corruption risks of br br motions to be discussed by the Government and draft ministerial decrees br br within the framework of a preliminary impact assessment br br f Hungary undertakes to prepare Codes of Professional Conduct for government br br officials and law and order personnel in a form approved by competent public br br corporations independent from the Government ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,1,4,0,2015,2016,4, No Change, ND,0,0
Hungary,2013,1, 5 Dissemination of information on anti corruption and integrity, a Hungary undertakes to provide training for public officials in the topics of br br integrity anti corruption and ethics br br b Hungary undertakes to provide within the training system of state organs br br trainings elements for public administration local government and judicial br br sector workers on the freedom of information which also give a clear guideline br br for the independent proactive disclosure of data of public interest br br c Hungary undertakes to launch a credible transparent cost efficient awareness br br raising campaign which builds on the involvement of citizens and NGOs and br br provides information differentiated by target groups in order to increase the br br knowledge and consciousness of members of society about corruption br br phenomena as well as the attitudes and counter measures that may be applied br br against them br br d Hungary undertakes to ensure that the values and knowledge relating to br br corruption phenomena as well as the attitudes and counter measures that may br br be applied against them are incorporated in school education including the br br revision of course books in this topic and amplifying them with anti corruption br br information ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,3,0,2015,2016,4, Increase, ND,0,0
